areaCode,areaName,areaType,date,newAdmissions
W92000004,Wales,nation,2020-08-05,74
W92000004,Wales,nation,2020-08-04,65
W92000004,Wales,nation,2020-08-03,29
W92000004,Wales,nation,2020-08-02,35
W92000004,Wales,nation,2020-08-01,73
W92000004,Wales,nation,2020-07-31,54
W92000004,Wales,nation,2020-07-30,53
W92000004,Wales,nation,2020-07-29,64
W92000004,Wales,nation,2020-07-28,49
W92000004,Wales,nation,2020-07-27,43
W92000004,Wales,nation,2020-07-26,45
W92000004,Wales,nation,2020-07-25,48
W92000004,Wales,nation,2020-07-24,61
W92000004,Wales,nation,2020-07-23,88
W92000004,Wales,nation,2020-07-22,72
W92000004,Wales,nation,2020-07-21,46
W92000004,Wales,nation,2020-07-20,43
W92000004,Wales,nation,2020-07-19,51
W92000004,Wales,nation,2020-07-18,54
W92000004,Wales,nation,2020-07-17,59
W92000004,Wales,nation,2020-07-16,48
W92000004,Wales,nation,2020-07-15,48
W92000004,Wales,nation,2020-07-14,63
W92000004,Wales,nation,2020-07-13,50
W92000004,Wales,nation,2020-07-12,41
W92000004,Wales,nation,2020-07-11,76
W92000004,Wales,nation,2020-07-10,68
W92000004,Wales,nation,2020-07-09,75
W92000004,Wales,nation,2020-07-08,63
W92000004,Wales,nation,2020-07-07,64
W92000004,Wales,nation,2020-07-06,50
W92000004,Wales,nation,2020-07-05,63
W92000004,Wales,nation,2020-07-04,78
W92000004,Wales,nation,2020-07-03,65
W92000004,Wales,nation,2020-07-02,64
W92000004,Wales,nation,2020-07-01,66
W92000004,Wales,nation,2020-06-30,104
W92000004,Wales,nation,2020-06-29,46
W92000004,Wales,nation,2020-06-28,47
W92000004,Wales,nation,2020-06-27,74
W92000004,Wales,nation,2020-06-26,88
W92000004,Wales,nation,2020-06-25,64
W92000004,Wales,nation,2020-06-24,101
W92000004,Wales,nation,2020-06-23,79
W92000004,Wales,nation,2020-06-22,67
W92000004,Wales,nation,2020-06-21,68
W92000004,Wales,nation,2020-06-20,68
W92000004,Wales,nation,2020-06-19,78
W92000004,Wales,nation,2020-06-18,87
W92000004,Wales,nation,2020-06-17,91
W92000004,Wales,nation,2020-06-16,95
W92000004,Wales,nation,2020-06-15,68
W92000004,Wales,nation,2020-06-14,52
W92000004,Wales,nation,2020-06-13,114
W92000004,Wales,nation,2020-06-12,90
W92000004,Wales,nation,2020-06-11,104
W92000004,Wales,nation,2020-06-10,97
W92000004,Wales,nation,2020-06-09,84
W92000004,Wales,nation,2020-06-08,59
W92000004,Wales,nation,2020-06-07,76
W92000004,Wales,nation,2020-06-06,92
W92000004,Wales,nation,2020-06-05,82
W92000004,Wales,nation,2020-06-04,97
W92000004,Wales,nation,2020-06-03,131
W92000004,Wales,nation,2020-06-02,106
W92000004,Wales,nation,2020-06-01,73
W92000004,Wales,nation,2020-05-31,68
W92000004,Wales,nation,2020-05-30,93
W92000004,Wales,nation,2020-05-29,99
W92000004,Wales,nation,2020-05-28,120
W92000004,Wales,nation,2020-05-27,106
W92000004,Wales,nation,2020-05-26,96
W92000004,Wales,nation,2020-05-25,82
W92000004,Wales,nation,2020-05-24,78
W92000004,Wales,nation,2020-05-23,121
W92000004,Wales,nation,2020-05-22,81
W92000004,Wales,nation,2020-05-21,105
W92000004,Wales,nation,2020-05-20,95
W92000004,Wales,nation,2020-05-19,105
W92000004,Wales,nation,2020-05-18,77
W92000004,Wales,nation,2020-05-17,98
W92000004,Wales,nation,2020-05-16,117
W92000004,Wales,nation,2020-05-15,88
W92000004,Wales,nation,2020-05-14,105
W92000004,Wales,nation,2020-05-13,119
W92000004,Wales,nation,2020-05-12,92
W92000004,Wales,nation,2020-05-11,108
W92000004,Wales,nation,2020-05-10,114
W92000004,Wales,nation,2020-05-09,106
W92000004,Wales,nation,2020-05-08,127
W92000004,Wales,nation,2020-05-07,119
W92000004,Wales,nation,2020-05-06,103
W92000004,Wales,nation,2020-05-05,136
W92000004,Wales,nation,2020-05-04,121
W92000004,Wales,nation,2020-05-03,94
W92000004,Wales,nation,2020-05-02,142
W92000004,Wales,nation,2020-05-01,107
W92000004,Wales,nation,2020-04-30,132
W92000004,Wales,nation,2020-04-29,127
W92000004,Wales,nation,2020-04-28,139
W92000004,Wales,nation,2020-04-27,95
W92000004,Wales,nation,2020-04-26,97
W92000004,Wales,nation,2020-04-25,112
W92000004,Wales,nation,2020-04-24,135
W92000004,Wales,nation,2020-04-23,134
W92000004,Wales,nation,2020-04-22,127
W92000004,Wales,nation,2020-04-21,117
W92000004,Wales,nation,2020-04-20,114
W92000004,Wales,nation,2020-04-19,102
W92000004,Wales,nation,2020-04-18,129
W92000004,Wales,nation,2020-04-17,151
W92000004,Wales,nation,2020-04-16,104
W92000004,Wales,nation,2020-04-15,151
W92000004,Wales,nation,2020-04-14,106
W92000004,Wales,nation,2020-04-13,130
W92000004,Wales,nation,2020-04-12,168
W92000004,Wales,nation,2020-04-11,106
W92000004,Wales,nation,2020-04-10,129
W92000004,Wales,nation,2020-04-09,126
W92000004,Wales,nation,2020-04-08,158
W92000004,Wales,nation,2020-04-07,196
W92000004,Wales,nation,2020-04-06,123
W92000004,Wales,nation,2020-04-05,134
W92000004,Wales,nation,2020-04-04,134
W92000004,Wales,nation,2020-04-03,110
W92000004,Wales,nation,2020-04-02,139
W92000004,Wales,nation,2020-04-01,207
W92000004,Wales,nation,2020-03-31,158
W92000004,Wales,nation,2020-03-30,147
W92000004,Wales,nation,2020-03-29,133
W92000004,Wales,nation,2020-03-28,126
W92000004,Wales,nation,2020-03-27,118
W92000004,Wales,nation,2020-03-26,107
W92000004,Wales,nation,2020-03-25,178
W92000004,Wales,nation,2020-03-24,63
W92000004,Wales,nation,2020-03-23,32
